79-Au-198 Hg K$\alpha$2,68.8952,0.0012,0.00809,0.00008,None
81-Tl-201 Hg K$\alpha$2,68.8952,0.0011,0.273,0.005,None
79-Au-198 Hg K$\alpha$1,70.8196,0.0012,0.01372,0.00012,None
81-Tl-201 Hg K$\alpha$1,70.8196,0.0012,0.464,0.007,None
80-Hg-203 Tl K$\alpha$2,70.8325,0.0008,0.0375,0.0004,None
90-Th-228 Pb K$\alpha$2,72.8049,0.0008,0.0077,0.0002,None
83-Bi-207 Pb K$\alpha$2,72.805,0,0.2169,0.0024,None
80-Hg-203 Tl K$\alpha$1,72.8725,0.0008,0.0633,0.0006,None
90-Th-228 Bi K$\alpha$2,74.8157,0.0009,0.107,0.003,None
83-Bi-207 Pb K$\alpha$1,74.97,0,0.365,0.004,None
90-Th-228 Pb K$\alpha$1,74.97,0.0009,0.013,0.0003,None
90-Th-228 Bi K$\alpha$1,77.1088,0.001,0.179,0.005,None
26-Fe-55 Mn L,0.6385,0.0825,0.0066,0.001,None
27-Co-57 Fe L,0.7,0.09,0.0155,0.0013,None
31-Ga-67 Zn L,0.9955,0.1115,0.0182,0.0012,None
38-Sr-85 Rb L,1.89,0.31,0.0255,0.0007,None
39-Y-88 Sr L,1.9,0.3,0.0277,0.0008,None
41-Nb-93m Nb L,2.28,0.38,0.0289,0.0013,None
90-Th-228 Tl L$\alpha$,10.22,0.048,0.0326,0.0017,None
90-Th-228 Tl L$\beta$ $\eta$,11.8185,0.8245,0.0272,0.0015,None
34-Se-75 As K$\beta$,11.79,0.07,0.0764,0.0012,None
90-Th-228 Ra L$\alpha$,12.2675,0.0715,0.0286,0.0015,None
90-Th-228 Ra L$\beta$ $\eta$,14.5545,0.8925,0.047,0.003,None
95-Am-243 Np L$\alpha$,13.8535,0.0925,0.0705,0.002,None
90-Th-228 Tl L$\gamma$,14.5145,0.2235,0.005,0.0002,None
38-Sr-85 Rb K$\beta$'1,15.02,0.07,0.0804,0.001,None
38-Sr-85 Rb K$\beta$'2,15.2,0.01,0.0093,0.0004,None
95-Am-243 Np L$\beta$,17.0505,0.9415,0.0818,0.0016,None
90-Th-228 Ra L$\gamma$,18.13,0.282,0.0102,0.0006,None
41-Nb-95 Mo K$\beta$'1,19.68,0.09,0.000143,0.000005,None
41-Nb-95 Mo K$\beta$'2,19.98,0.02,0.000022,0.0000011,None
41-Nb-95 Mo L,2.42,0.41,0.000055,0.000009,None
44-Ru-103 Rh L,2.87,0.49,0.0412,0.0019,None
42-Mo-99/43-Tc-99m Tc L,2.4805,0.0565,0.00697,0.00017,None
43-Tc-99m Tc L,2.4805,0.0565,0.00482,0.00012,None
48-Cd-109 Ag L,3.19,0.56,0.1034,0.0026,None
49-In-111 Cd L,3.355,0.595,0.068,0.002,None
50-Sn-113 In L,3.565,0.665,0.086,0.003,None
19-K-40 Ar K,3.075,0.115,0.00997,0.00022,None
42-Mo-99/43-Tc-99m Tc K$\beta$'1,20.695,0.095,0.0161,0.0005,None
43-Tc-99m Tc K$\beta$'1,20.695,0.095,0.0112,0.0004,None
95-Am-243 Np L$\gamma$,21.1375,0.3535,0.0197,0.0004,None
42-Mo-99/43-Tc-99m Tc K$\beta$'2,21.02,0.02,0.00254,0.00011,None
43-Tc-99m Tc K$\beta$'2,21.02,0.02,0.00177,0.00008,None
44-Ru-103 Rh K$\beta$'1,22.805,0.106,0.0128,0.0008,None
44-Ru-103 Rh K$\beta$'2,23.1945,0.0225,0.00212,0.00015,None
47-Ag-110m Ag K$\beta$'1,25.029,0.117,0.00103,0.00007,None
48-Cd-109 Ag K$\beta$'1,25.029,0.117,0.1514,0.0018,None
47-Ag-110m Ag K$\beta$'2,25.4845,0.0275,0.000179,0.000012,None
48-Cd-109 Ag K$\beta$'2,25.4845,0.0275,0.0263,0.001,None
47-Ag-110m Cd K$\beta$'1,26.1825,0.1215,0.0008,0.00005,None
49-In-111 Cd K$\beta$'1,26.1825,0.1215,0.124,0.004,None
47-Ag-110m Cd K$\beta$'2,26.67,0.03,0.000146,0.000009,None
49-In-111 Cd K$\beta$'2,26.67,0.03,0.023,0.001,None
50-Sn-113 In K$\beta$'1,27.3685,0.1305,0.146,0.0012,None
50-Sn-113 In K$\beta$'2,27.9005,0.0395,0.0284,0.0002,None
52-Te-123m Te L,4.135,0.795,0.0826,0.0021,None
53-I-123 Te L,4.135,0.795,0.0772,0.0016,None
53-I-125 Te L,4.135,0.795,0.149,0.007,None
53-I-129 Xe L,4.5,0.9,0.079,0.004,None
56-Ba-133 Cs L,4.75,0.95,0.16,0.008,None
55-Cs-137 Ba L,4.9635,1.0095,0.009,0.0005,None
51-Sb-125 Te K$\beta$'1,31.0905,0.1455,0.102,0.004,None
52-Te-123m Te K$\beta$'1,31.093,0.148,0.0743,0.0026,None
53-I-123 Te K$\beta$'1,31.093,0.148,0.1316,0.0017,None
53-I-125 Te K$\beta$'1,31.093,0.148,0.212,0.004,None
51-Sb-125 Te K$\beta$'2,31.7375,0.0365,0.0221,0.001,None
52-Te-123m Te K$\beta$'2,31.7565,0.0555,0.0161,0.0007,None
53-I-123 Te K$\beta$'2,31.7565,0.0555,0.0386,0.0008,None
53-I-125 Te K$\beta$'2,31.7565,0.0555,0.0459,0.0014,None
53-I-129 Xe K$\beta$'1,33.72,0.16,0.103,0.004,None
53-I-131 Xe K$\beta$,34.055,0.495,0.01025,0.00011,None
53-I-129 Xe K$\beta$'2,34.48,0.07,0.023,0.0013,None
56-Ba-133 Cs K$\beta$'1,35.09,0.17,0.182,0.002,None
56-Ba-133 Cs K$\beta$'2,35.895,0.075,0.046,0.001,None
55-Cs-137 Ba K$\beta$'1,36.49,0.18,0.01055,0.00022,None
55-Cs-137 Ba K$\beta$'2,37.345,0.085,0.00266,0.00008,None
58-Ce-139 La K$\beta$'1,37.908,0.187,0.123,0.0018,None
58-Ce-139 La K$\beta$'2,38.82,0.09,0.0311,0.0006,None
58-Ce-139 La L,5.188,1.064,0.12,0.006,None
58-Ce-141 Pr L,5.63,1.18,0.0243,0.001,None
58-Ce-144/59-Pr-144 Pr L,5.63,1.18,0.0142,0.0014,None
24-Cr-51 V K$\alpha$,4.945,0.005,0.202,0.003,None
58-Ce-141 Pr K$\beta$'1,40.85,0.2,0.0263,0.0005,None
58-Ce-144/59-Pr-144 Pr K$\beta$'1,40.85,0.2,0.0141,0.0006,None
58-Ce-141 Pr K$\beta$'2,41.87,0.1,0.00674,0.00018,None
58-Ce-144/59-Pr-144 Pr K$\beta$'2,41.87,0.1,0.0036,0.00015,None
63-Eu-152 Sm K$\beta$'1,45.51,0.221,0.1178,0.0019,None
63-Eu-152 Sm K$\beta$'2,46.694,0.119,0.0304,0.0008,None
62-Sm-153 Eu K$\beta$'1,47.585,0.685,0.092,0.0014,None
62-Sm-153 Eu K$\beta$'2,48.445,0.055,0.0236,0.0011,None
63-Eu-154 Gd K$\beta$'1,48.8045,0.2485,0.041,0.001,None
63-Eu-155 Gd K$\beta$'1,48.8045,0.2485,0.0384,0.0011,None
63-Eu-154 Gd K$\beta$'2,50.09,0.129,0.0108,0.0003,None
63-Eu-155 Gd K$\beta$'2,50.09,0.129,0.0098,0.0003,None
62-Sm-153 Eu L,6.605,1.425,0.1004,0.0015,None
63-Eu-154 Gd L,6.73,1.37,0.071,0.003,None
63-Eu-155 Gd L,6.73,1.37,0.075,0.005,None
25-Mn-54 Cr K$\alpha$,5.41,0.005,0.00227,0.00003,None
24-Cr-51 V K$\beta$,5.445,0.015,0.0269,0.0007,None
63-Eu-152 Sm L,6.395,0.785,0.13,0.004,None
67-Ho-166 Er K$\beta$'1,55.77,0.27,0.0168,0.0006,None
67-Ho-166m Er K$\beta$'1,55.77,0.27,0.0617,0.0012,None
67-Ho-166 Er K$\beta$'2,57.335,0.125,0.00436,0.00018,None
67-Ho-166m Er K$\beta$'2,57.335,0.125,0.0161,0.0005,None
70-Yb-169 Tm K$\beta$'1,57.6145,0.3105,0.306,0.006,None
70-Yb-169 Tm K$\beta$'2,59.2285,0.1285,0.0795,0.0021,None
69-Tm-170 Yb K$\beta$'1,59.4819,0.3226,0.0055,0.0003,None
67-Ho-166 Er L,7.79,1.64,0.076,0.004,None
67-Ho-166m Er L,7.79,1.64,0.201,0.009,None
70-Yb-169 Tm L,8.06,1.72,0.494,0.008,None
26-Fe-55 Mn K$\beta$'1,6.515,0.025,0.034,0.0007,None
69-Tm-170 Yb L,8.345,1.795,0.0322,0.0013,None
69-Tm-170 Yb K$\beta$'2,61.1355,0.1735,0.00144,0.00007,None
27-Co-56 Fe K$\beta$'1,7.083,0.025,0.0305,0.0005,None
27-Co-57 Fe K$\beta$'1,7.083,0.025,0.071,0.002,None
27-Co-60 Ni K$\alpha$,7.47,0.01,0.000098,0.000003,None
29-Cu-64 Ni K$\alpha$,7.47,0.01,0.1415,0.0017,None
77-Ir-192 Os K$\beta$'1,71.4865,0.4085,0.0071,0.00021,None
77-Ir-192 Os K$\beta$'2,73.5975,0.2105,0.0018,0.00006,None
77-Ir-192 Pt K$\beta$'1,75.8015,0.4325,0.0158,0.0003,None
77-Ir-192 Pt K$\beta$'2,78.0635,0.2775,0.00411,0.0001,None
79-Au-198 Hg K$\beta$'1,80.29,0.47,0.00466,0.00008,None
81-Tl-201 Hg K$\beta$'1,80.29,0.47,0.157,0.004,None
30-Zn-65 Cu K$\alpha$,8.04,0.01,0.347,0.003,None
27-Co-60 Ni K$\beta$,8.295,0.035,0.0000136,0.0000005,None
29-Cu-64 Ni K$\beta$,8.295,0.035,0.0195,0.0004,None
79-Au-198 Hg L,11.785,3.065,0.012,0.0005,None
81-Tl-201 Hg L,11.785,3.065,0.427,0.018,None
30-Zn-65 Cu K$\beta$,8.94,0.04,0.0482,0.0007,None
80-Hg-203 Tl L,11.8455,2.8925,0.0543,0.0009,None
80-Hg-203 Tl K$\beta$'1,82.6165,0.4985,0.0215,0.0004,None
79-Au-198 Hg K$\beta$'2,82.73,0.3,0.00136,0.00004,None
81-Tl-201 Hg K$\beta$'2,82.73,0.3,0.0461,0.0013,None
83-Bi-207 Pb K$\beta$'1,84.9605,0.5095,0.1246,0.0023,None
90-Th-228 Pb K$\beta$'1,84.9605,0.5095,0.0044,0.0002,None
80-Hg-203 Tl K$\beta$'2,85.184,0.346,0.0064,0.0002,None
90-Th-228 Bi K$\beta$'1,87.3485,0.5135,0.0612,0.002,None
83-Bi-207 Pb K$\beta$'2,87.6205,0.3825,0.0376,0.001,None
90-Th-228 Pb K$\beta$'2,87.6205,0.3825,0.00134,0.00005,None
90-Th-228 Bi K$\beta$'2,90.127,0.395,0.0187,0.0007,None
83-Bi-207 Pb L,12.51,3.33,0.332,0.014,None
90-Th-228 Pb L,12.2,3.016,0.0104,0.0002,None
77-Ir-192 Pt L,11.6,2.2,0.0396,0.0006,None
90-Th-228 Bi L,12.5645,3.1445,0.145,0.004,None
31-Ga-66 Zn K$\beta$'1,9.61,0.04,0.0242,0.0012,None
31-Ga-67 Zn K$\beta$'1,9.61,0.04,0.0709,0.002,None
92-U-235 ,0.0765,0.0004,0.00000001,  , g 
92-U-235 ,12.975,0.01,0.0341,0.0009, g 
92-U-235 ,14.22,0.03,0.0055,0.0004, g 
92-U-235 ,16.1665,  ,4.66,0.05, XL 
92-U-235 ,30.04,0.02,0.000219,0.000008, g 
92-U-235 ,38.661,0.002,0.01047,0.00021, g 
92-U-235 ,40.41,0.05,0.000163,0.000016, g 
92-U-235 ,41.93,0.05,0.000163,0.000008, g 
92-U-235 ,46.21,0.05,0.000726,0.000013, g 
92-U-235 ,46.68,0.03,0.00005,0.000006, g 
92-U-235 ,47.6,0.03,0.0000625,0.0000025, g 
92-U-235 ,51.624,0.001,0.02694,0.00026, g 
92-U-235 ,54.039,0.008,0.0001943,0.0000028, g 
92-U-235 ,56.828,0.003,0.001136,0.000015, g 
92-U-235 ,65.708,0.03,0.0000473,0.0000025, g 
92-U-235 ,67.674,0.012,0.000158,0.000005, g 
92-U-235 ,68.696,0.006,0.00036,0.0001, g 
92-U-235 ,68.73,0.02,0.00013,0.00006, g 
92-U-235 ,74.96,0.1,0.000038,0.000006, g 
92-U-235 ,77.592,0.014,0.00038,0.000006, g 
92-U-235 ,78.43,0.02,0.0001533,0.0000028, g 
92-U-235 ,89.39,0.06,0.000002,  , g 
92-U-235 ,89.64,0.03,0.000027,0.000002, g 
92-U-235 ,94.666,  ,0.00418,0.00004, XKa2 
92-U-235 ,96.14,0.03,0.0000379,0.0000019, g 
92-U-235 ,97.6,0.3,0.00009,0.00006, g 
92-U-235 ,98.44,  ,0.00661,0.00009, XKa1 
92-U-235 ,98.78,0.02,0.00135,0.00011, g 
92-U-235 ,103.06,0.03,0.000217,0.000006, g 
92-U-235 ,111.2277,  ,0.00239,0.00003, XK'b1 
92-U-235 ,114.932,  ,0.00131,0.00006, XK'b2 
92-U-235 ,115.38,0.05,0.00046,0.00005, g 
92-U-235 ,116.26,0.02,0.000581,0.000019, g 
92-U-235 ,119.7,0.03,0.000021,0.000003, g 
92-U-235 ,119.76,0.02,0.000009,0.000002, g 
92-U-235 ,122.35,0.12,0.00000095,0.00000013, g 
92-U-235 ,123.228,0.005,1.60E-09,4.00E-10, g 
92-U-235 ,123.62,0.05,0.0000237,0.0000009, g 
92-U-235 ,124.51,0.03,0.0000681,0.0000019, g 
92-U-235 ,125.21,0.1,0.0000563,0.0000016, g 
92-U-235 ,129.296,0.001,0.00631,0.00004, g 
92-U-235 ,141.657,0.02,0.0000321,0.000001, g 
92-U-235 ,143.35,0.2,0.0000174,0.0000008, g 
92-U-235 ,144.201,0.003,0.000285,0.000007, g 
92-U-235 ,146.094,0.006,0.000121,0.000003, g 
92-U-235 ,158.1,0.3,0.00000101,0.0000001, g 
92-U-235 ,160.19,0.05,0.0000062,0.0000013, g 
92-U-235 ,161.45,0.015,0.000122,0.000006, g 
92-U-235 ,167.81,0.05,0.000003,0.0000008, g 
92-U-235 ,171.393,0.006,0.00011,0.000003, g 
92-U-235 ,172.56,0.008,0.000000003,  , g 
92-U-235 ,173.7,0.05,0.0000031,0.0000008, g 
92-U-235 ,179.22,0.012,0.0000656,0.0000019, g 
92-U-235 ,184.55,0.05,0.0000021,0.0000006, g 
92-U-235 ,188.23,0.1,0.000011,0.0000011, g 
92-U-235 ,189.36,0.01,0.000082,0.0000014, g 
92-U-235 ,193.13,0.12,0.000009,0.0000009, g 
92-U-235 ,195.679,0.008,0.000106,0.000002, g 
92-U-235 ,196.87,0.05,0.0000037,0.0000004, g 
92-U-235 ,203.55,0.005,0.000563,0.000009, g 
92-U-235 ,218,0.5,0.0000012,0.000001, g 
92-U-235 ,225.42,0.04,0.000015,0.0000004, g 
92-U-235 ,237.77,0.1,0.0000145,0.0000006, g 
92-U-235 ,242.08,0.03,0.0000074,0.0000005, g 
92-U-235 ,243.38,0.03,0.0000254,0.0000007, g 
92-U-235 ,244.92,0.05,0.0000051,0.0000005, g 
92-U-235 ,248.95,0.05,0.000007,0.0000006, g 
92-U-235 ,255.384,0.015,0.0000795,0.000002, g 
92-U-235 ,263.95,0.03,0.0000259,0.000001, g 
92-U-235 ,265.7,0.3,0.0000016,0.0000004, g 
92-U-235 ,281.2,0.2,0.0000021,0.0000003, g 
92-U-235 ,285.3,0.2,0.0000019,0.0000004, g 
92-U-235 ,297.46,0.03,0.0000492,0.0000013, g 
92-U-235 ,302.87,0.05,0.0000049,0.0000004, g 
92-U-235 ,307.85,0.05,0.0000052,0.0000004, g 
92-U-235 ,311.78,0.04,0.0000257,0.0000008, g 
92-U-235 ,316.41,0.03,0.0000133,0.0000005, g 
92-U-235 ,319.68,0.1,0.0000049,0.0000005, g 
92-U-235 ,320.862,0.02,0.000054,0.0000012, g 
92-U-235 ,323.84,0.03,0.000053,0.0000013, g 
92-U-235 ,332.845,0.005,0.000488,0.000008, g 
92-U-235 ,336.113,0.012,0.0001111,0.0000026, g 
92-U-235 ,341.506,0.01,0.000065,0.0000013, g 
92-U-235 ,345,0.02,0.00005,  , g 
92-U-235 ,345.013,0.004,0.000548,0.000008, g 
92-U-235 ,350.8,0.3,0.0000018,0.0000004, g 
92-U-235 ,354,0.5,0.00000076,0.0000003, g 
92-U-235 ,361.89,0.05,0.0000117,0.0000007, g 
92-U-235 ,367.073,0.025,0.0000871,0.000002, g 
92-U-235 ,368.554,0.02,0.0000877,0.0000014, g 
92-U-235 ,375.054,0.003,0.00154,0.000021, g 
92-U-235 ,380.191,0.006,0.000302,0.000004, g 
92-U-235 ,382.75,0.05,0.000256,0.000004, g 
92-U-235 ,392.53,0.03,0.000121,0.000016, g 
92-U-235 ,393.14,0.03,0.000419,0.000017, g 
92-U-235 ,399.53,0.06,0.00000612,0.00000026, g 
92-U-235 ,406.8,0.2,0.0000029,0.0000007, g 
92-U-235 ,411.2,0.3,0.0000069,0.000003, g 
92-U-235 ,412.49,0.06,0.000000018,  , g 
92-U-235 ,413.713,0.005,0.001464,0.000021, g 
92-U-235 ,422.598,0.019,0.0001199,0.000002, g 
92-U-235 ,426.68,0.03,0.0000239,0.0000006, g 
92-U-235 ,428.4,0.3,0.00000101,0.0000001, g 
92-U-235 ,430.08,0.1,0.00000429,0.00000019, g 
92-U-235 ,445.72,0.03,0.00000877,0.00000026, g 
92-U-235 ,446.82,0.2,0.00000085,0.00000013, g 
92-U-235 ,451.481,0.01,0.000187,0.000003, g 
92-U-235 ,457.61,0.05,0.00000151,0.00000003, g 
92-U-235 ,461.25,0.05,0.00000229,0.00000005, g 
92-U-235 ,463.9,0.3,0.00000028,0.00000003, g 
92-U-235 ,473.9,0.5,0.00000006,0.00000003, g 
92-U-235 ,481.66,0.12,0.00000461,0.0000001, g 
92-U-235 ,487.06,0.1,0.000000265,0.000000019, g 
92-U-235 ,493.08,0.05,0.00000088,0.00000003, g 
92-U-235 ,497,0.5,0.000000044,0.000000025, g 
92-U-235 ,526.4,0.4,0.000000057,0.000000019, g 
92-U-235 ,538.8,0.2,0.000000309,0.000000019, g 
92-U-235 ,550.5,0.2,0.000000435,0.000000025, g 
92-U-235 ,557.3,0.5,0.000000038,0.000000019, g 
92-U-235 ,579.4,0.3,0.000000088,0.000000019, g 
92-U-235 ,582.89,0.1,0.000000618,0.000000026, g 
92-U-235 ,586.3,0.3,0.000000153,0.000000016, g 
92-U-235 ,596,0.5,0.000000039,0.000000012, g 
92-U-235 ,597.99,0.05,0.00000174,0.00000006, g 
92-U-235 ,599.6,0.2,0.000000202,0.000000025, g 
92-U-235 ,606.9,0.2,0.000000121,0.000000013, g 
92-U-235 ,608.9,0.2,0.000000117,0.000000012, g 
92-U-235 ,612.83,0.03,0.00000095,0.00000005, g 
92-U-235 ,617.1,0.1,0.00000135,0.00000008, g 
92-U-235 ,618.28,0.06,0.00000206,0.00000008, g 
92-U-235 ,619.21,0.06,0.00000121,0.00000008, g 
92-U-235 ,624.78,0.05,0.00000046,0.000000019, g 
92-U-235 ,624.78,0.03,0.000000022,  , g 
92-U-235 ,633.15,0.06,0.00000255,0.00000006, g 
92-U-235 ,637.73,0.05,0.00000064,0.00000006, g 
92-U-235 ,637.8,0.05,0.00000192,0.00000019, g 
92-U-235 ,639.99,0.1,0.00000846,0.0000002, g 
92-U-235 ,645.94,0.04,0.0000149,0.0000003, g 
92-U-235 ,649.32,0.06,0.00000072,0.00000005, g 
92-U-235 ,650.53,0.06,0.00000027,0.00000004, g 
92-U-235 ,652.05,0.02,0.00000663,0.0000002, g 
92-U-235 ,654.88,0.08,0.00000227,0.00000005, g 
92-U-235 ,658.86,0.06,0.00000959,0.00000026, g 
92-U-235 ,664.58,0.05,0.00000167,0.00000004, g 
92-U-235 ,668.2,0.5,0.00000004,0.000000012, g 
92-U-235 ,670.8,0.5,0.000000009,0.000000003, g 
92-U-235 ,670.99,0.04,0.000000009,0.000000003, g 
92-U-235 ,674.05,0.03,0.0000005,0.00000002, g 
92-U-235 ,674.4,0.5,0.0000001,0.00000001, g 
92-U-235 ,685.97,0.11,0.00000126,0.00000006, g 
92-U-235 ,688.1,0.3,0.000000112,0.000000011, g 
92-U-235 ,690.81,0.08,0.00000059,0.00000005, g 
92-U-235 ,693.2,0.5,0.000000032,0.000000013, g 
92-U-235 ,693.81,0.01,0.000000019,0.000000007, g 
92-U-235 ,697.8,0.5,0.000000074,0.000000015, g 
92-U-235 ,699.6,0.5,0.00000008,0.000000016, g 
92-U-235 ,701.1,0.2,0.000000524,0.000000019, g 
92-U-235 ,703.68,0.05,0.0000041,0.00000013, g 
92-U-235 ,712.96,0.05,0.000000052,0.000000006, g 
92-U-235 ,714.71,0.14,0.000000079,0.000000008, g 
92-U-235 ,718,0.5,0.00000276,0.00000006, g 
92-U-235 ,720.3,0.5,0.000000029,0.000000005, g 
92-U-235 ,720.55,0.03,0.00000002,0.000000002, g 
92-U-235 ,727.9,0.2,0.000000125,0.000000007, g 
92-U-235 ,736.5,0.5,0.00000003,0.000000009, g 
92-U-235 ,742.7,0.5,0.000000038,0.000000011, g 
92-U-235 ,747.4,0.5,0.000000081,0.000000016, g 
92-U-235 ,756.23,0.06,0.0000028,0.0000005, g 
92-U-235 ,756.4,0.4,0.00000069,0.00000019, g 
92-U-235 ,762.6,0.2,0.00000001,  , g 
92-U-235 ,763.6,0.15,0.000000022,  , g 
92-U-235 ,766.47,0.03,0.00000013,0.00000002, g 
92-U-235 ,767.29,0.04,0.00000014,0.00000003, g 
92-U-235 ,769.15,0.08,0.0000051,0.000001, g 
92-U-235 ,769.4,0.5,0.0000068,0.0000012, g 
92-U-235 ,777.1,0.3,0.000000028,0.000000007, g 
92-U-235 ,779.43,0.03,0.000000137,0.000000009, g 
92-U-235 ,786.9,0.2,0.000000087,0.000000009, g 
92-U-235 ,788.5,0.3,0.000000035,0.000000007, g 
92-U-235 ,792.68,0.06,0.00000002,0.000000004, g 
92-U-235 ,796.9,0.3,0.000000015,0.000000003, g 
92-U-235 ,803.2,0.2,0.000000064,0.000000005, g 
92-U-235 ,805.65,0.06,0.000000028,0.000000004, g 
92-U-235 ,808.21,0.04,0.000000122,0.000000006, g 
92-U-235 ,813.7,0.2,0.000000045,0.000000005, g 
92-U-235 ,816,0.2,0.000000025,0.000000004, g 
92-U-235 ,821.25,0.04,0.00000005,0.000000011, g 
92-U-235 ,821.3,0.2,0.000000006,  , g 
92-U-235 ,826.8,0.3,0.000000018,0.000000006, g 
92-U-235 ,828.9,0.2,0.000000134,0.000000008, g 
92-U-235 ,832.2,0.2,0.00000003,0.000000004, g 
92-U-235 ,837.3,0.2,0.00000002,0.000000004, g 
92-U-235 ,840.4,0.2,0.000000049,0.000000005, g 
92-U-235 ,843.78,0.01,0.000000135,0.000000008, g 
92-U-235 ,879.2,0.3,0.000000036,0.000000004, g 
92-U-235 ,891,0.3,0.000000075,0.000000008, g 
92-U-235 ,895.4,0.3,7.60E-09,2.50E-09, g 
92-U-235 ,898.1,0.3,0.000000018,0.000000004, g 
92-U-235 ,905.5,0.3,7.60E-09,2.50E-09, g 
92-U-235 ,911.7,0.3,0.000000014,0.000000003, g 
92-U-235 ,918.7,0.3,8.80E-09,0.000000003, g 
92-U-235 ,931.9,0.3,0.000000013,0.000000004, g 
92-U-235 ,940.3,0.3,0.00000005,0.000000005, g 
92-U-235 ,955.41,0.02,0.000000031,0.000000003, g 
92-U-235 ,957.6,0.3,0.000000032,0.000000003, g 
92-U-235 ,968.37,0.02,0.000000028,  , g 
92-U-235 ,979.7,0.3,0.000000028,0.000000005, g 
92-U-235 ,982.7,0.3,1.07E-08,2.50E-09, g 
92-U-235 ,986.9,0.04,0.000000021,0.000000005, g 
92-U-235 ,992.64,0.03,0.000000027,0.000000004, g 
92-U-235 ,1005.7,0.3,1.77E-08,2.50E-09, g 
92-U-235 ,1009.4,0.3,1.39E-08,2.50E-09, g 
92-U-235 ,1057.3,0.2,0.000000045,0.000000007, g 
18-Ar-40 ,0.26545,  ,0.003,0.001, XL 
18-Ar-40 ,2.95566,  ,0.299,0.009, XKa2 
18-Ar-40 ,2.95774,  ,0.592,0.017, XKa1 
18-Ar-40 ,3.1905,  ,0.096,0.004, XK'b1 
18-Ar-40 ,511,  ,0.002,0.00024, g511 
18-Ar-40 ,1460.822,0.006,10.55,0.11, g 
88-Ra-228 ,14.489,  ,7.2,0.3, XL 
88-Ra-228 ,63.811,0.01,0.259,0.015, g 
88-Ra-228 ,85.43,  ,0.0017,0.0005, XKa2 
88-Ra-228 ,88.47,  ,0.0028,0.0008, XKa1 
88-Ra-228 ,100.1,  ,0.00097,0.00028, XK'b1 
88-Ra-228 ,103.3083,  ,0.00032,0.0001, XK'b2 
88-Ra-228 ,140.88,0.01,0.021,0.006, g 
40-Zr-90 ,511,  ,0.00638,0.0001, g511 
40-Zr-90 ,2186.254,0.01,0.0000014,0.0000003, g 
18-Ar-40 ,0.26545,  ,0.003,0.001, XL 
18-Ar-40 ,2.95566,  ,0.299,0.009, XKa2 
18-Ar-40 ,2.95774,  ,0.592,0.017, XKa1 
18-Ar-40 ,3.1905,  ,0.096,0.004, XK'b1 
18-Ar-40 ,511,  ,0.002,0.00024, g511 
18-Ar-40 ,1460.822,0.006,10.55,0.11, g 
92-U-234 ,16.1665,  ,10.63,0.08, XL 
92-U-234 ,41.82,0.11,0.000000003,1.60E-09, g 
92-U-234 ,43.498,0.001,0.0397,0.0008, g 
92-U-234 ,62.7,0.01,0.000000011,0.000000003, g 
92-U-234 ,94.666,  ,0.000106,0.000003, XKa2 
92-U-234 ,98.44,  ,0.000169,0.000005, XKa1 
92-U-234 ,99.852,0.003,0.00735,0.00008, g 
92-U-234 ,111.2277,  ,0.0000609,0.0000022, XK'b1 
92-U-234 ,114.932,  ,0.0000208,0.0000006, XK'b2 
92-U-234 ,140.15,0.02,3.50E-09,7.00E-10, g 
92-U-234 ,152.719,0.002,0.00093,0.000007, g 
92-U-234 ,192.91,0.07,6.60E-10,2.00E-10, g 
92-U-234 ,200.97,0.03,0.00000392,0.00000013, g 
92-U-234 ,203.12,0.03,8.50E-09,1.50E-09, g 
92-U-234 ,235.9,0.3,0.000000009,0.000000005, g 
92-U-234 ,258.227,0.003,0.00000007,0.000000011, g 
92-U-234 ,299.1,0.2,0.000000044,0.000000003, g 
92-U-234 ,705.9,0.1,0.00000005,0.000000013, g 
92-U-234 ,708.3,0.2,0.00000049,0.00000003, g 
92-U-234 ,727.8,0.2,2.70E-09,3.00E-10, g 
92-U-234 ,742.813,0.005,0.0000051,0.00000013, g 
92-U-234 ,766.38,0.02,0.0000219,0.0000005, g 
92-U-234 ,783.4,0.1,0.000000022,0.000000003, g 
92-U-234 ,786.27,0.03,0.0000032,0.00000009, g 
92-U-234 ,804.4,0.3,0.00000011,0.00000005, g 
92-U-234 ,805.8,0.05,0.000000056,0.000000015, g 
92-U-234 ,808.2,0.1,0.000000767,0.000000025, g 
92-U-234 ,851.7,0.1,0.00000127,0.00000004, g 
92-U-234 ,880.5,0.1,0.00000015,0.00000004, g 
92-U-234 ,883.24,0.04,0.00000072,0.00000004, g 
92-U-234 ,904.37,0.15,0.000000061,0.000000011, g 
92-U-234 ,926.72,0.01,0.000000558,0.000000025, g 
92-U-234 ,941.94,0.1,0.000000466,0.000000023, g 
92-U-234 ,946,0.03,0.000000092,0.000000013, g 
92-U-234 ,980.3,0.1,0.000000042,  , g 
92-U-234 ,1001.03,0.03,0.00000098,0.00000004, g 
92-U-234 ,1041.7,0.2,0.000000197,0.000000016, g 
92-U-234 ,1085.4,0.2,0.000000077,0.000000009, g 
92-U-237 ,16.1665,  ,0.001166,0.00004, XL 
92-U-237 ,44.18,0.03,0.0000042,0.0000002, g 
92-U-237 ,44.86,0.1,0.00000084,0.0000001, g 
92-U-237 ,56.3,0.12,0.0000025,0.0000002, g 
